barcode,desc,acost,adate,cat_type,locname,dept,status
FAD-0004-0007434000002   ,2.0 MM2 THHN WIRE (GREEN)                                   ,3162.25000 ,05/04/2026,IMPROVEMENTS                                      ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0007434000003   ,2.0 MM2 THHN WIRE (GREEN)                                   ,3162.25000 ,05/04/2026,IMPROVEMENTS                                      ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0007434000004   ,2.0 MM2 THHN WIRE (GREEN)                                   ,3162.25000 ,05/04/2026,IMPROVEMENTS                                      ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008394900001   ,PANASONIC 2 GANG PLATE WIDE SERIES                          ,220.50000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008394900002   ,PANASONIC 2 GANG PLATE WIDE SERIES                          ,220.50000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008394900003   ,PANASONIC 2 GANG PLATE WIDE SERIES                          ,220.50000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000001   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000002   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000003   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000004   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000005   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000006   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000007   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000008   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000009   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000010   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000011   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000012   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000013   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000014   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000015   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000016   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000017   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000018   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000019   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008395000020   ,PANASONIC 3 GANG PLATE WIDE SERIES                          ,34.13000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800001   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800002   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800003   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800004   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800005   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800006   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800007   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800008   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800009   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800010   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800011   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800012   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800013   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800014   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800015   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800016   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800017   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800018   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800019   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977800020   ,PVC JUNCTION BOX                                            ,19.25000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900001   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900002   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900003   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900004   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900005   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900006   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900007   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900008   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900009   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900010   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900011   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900012   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900013   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900014   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900015   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900016   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900017   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900018   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900019   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0008977900020   ,PVC JUNCTION BOX COV                                        ,7.88000    ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009079200001   ,PHILFLEX SINGLE STRANDED WIRE THHN 5.5MM2 WHITE             ,7097.50000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009079200002   ,PHILFLEX SINGLE STRANDED WIRE THHN 5.5MM2 WHITE             ,7097.50000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009174400001   ,SINGLE SWITCH SURFACE TYPE WIDE SERIES                      ,37.63000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009174400002   ,SINGLE SWITCH SURFACE TYPE WIDE SERIES                      ,37.63000   ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009471700001   ,3.5MM2 THHN SINGLE STRND WIRE RED                           ,4637.97000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009471900001   ,3.5MM­­2 THHN SINGLE STRND WIRE YELLOW                      ,4637.97000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009472100001   ,3.5MM­­2 THHN SINGLE STRND WIRE BLUE                        ,4637.97000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009472300001   ,3.5MM­­2 THHN SINGLE STRND WIRE WHITE                       ,4637.97000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009472300002   ,3.5MM­­2 THHN SINGLE STRND WIRE WHITE                       ,4637.97000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400001   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400002   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400003   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400004   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400005   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400006   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400007   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400008   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400009   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400010   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400011   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400012   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400013   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400014   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0009531400015   ,EMT PIPE 3/4"" PANASONIC                                     ,268.63000  ,05/04/2026,OTHERS                                            ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011178900001   ,8.0MM² THHN SINGLE STRANDED WIRE GREEN                      ,11103.03000,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011178900002   ,8.0MM² THHN SINGLE STRANDED WIRE GREEN                      ,11103.03000,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011301200001   ,3.5MM2 THHN WIRE (150 M/ROLL) GREEN                         ,4637.97000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011301200002   ,3.5MM2 THHN WIRE (150 M/ROLL) GREEN                         ,4637.97000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011518200001   ,5.5MM² THHN WIRE SINGLE STRANDED RED                        ,7097.50000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011518200002   ,5.5MM² THHN WIRE SINGLE STRANDED RED                        ,7097.50000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011518300001   ,5.5MM² THHN WIRE SINGLE STRANDED YELLOW                     ,7097.51000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011518400001   ,5.5MM² THHN WIRE SIBGLE STRANDED BLUE                       ,7097.50000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011518400002   ,5.5MM² THHN WIRE SIBGLE STRANDED BLUE                       ,7097.50000 ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200001   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200002   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200003   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200004   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200005   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200006   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200007   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200008   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200009   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200010   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200011   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200012   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200013   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200014   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200015   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200016   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200017   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200018   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200019   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0011623200020   ,THH STRANDED WIRE 50MM YELLOW                               ,295.05000  ,05/04/2026,SUPPLIES                                          ,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
