barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
FAD-0004-0012988100001   ,SAMSUNG X115 GALAXY TAB A9 LTE 8.7''                        ,      8919.65,04/15/2026,OFF. EQPT.          ,TABLET                                            ,         2,COLONNADE COLON               ,COLC-HUMAN RESOURCE DEPARTMENT                    ,FAACQ               
FAD-0004-0012988100002   ,SAMSUNG X115 GALAXY TAB A9 LTE 8.7''                        ,      8919.65,04/15/2026,OFF. EQPT.          ,TABLET                                            ,         2,COLONNADE COLON               ,COLC-HUMAN RESOURCE DEPARTMENT                    ,FAACQ               
FAD-0004-0013248700001   ,SONY BRAVIA 5 MINILED TV K-98XR50 98 INCH                   ,    267856.25,04/27/2026,STR. EQPT.          ,TV                                                ,         3,COLONNADE COLON               ,COLC-ADMIN                                        ,FAACQ               
FAD-0004-0001018700001   ,AIRCON CONDURA 1.5HP                                        ,     17857.14,05/15/2026,MACH. & EQPT.       ,AIRCON                                            ,         5,COLONNADE COLON               ,COLC-T.PADILLA DORM                               ,FAACQ               
FAD-0049-0008702000001   ,VACUUM CLEANER PORTABLE                                     ,      2210.71,03/09/2026,STR. EQPT.          ,VACUUM                                            ,         3,CEBO COMMISSARY               ,CEBO BS COMMISSARY                                ,FAACQ               
FAD-0004-0010254500002   ,ZYCOO PHONES                                                ,      3225.00,05/15/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,COLONNADE COLON               ,COLC-ACCOUNTING DEPT.                             ,FAACQ               
FAD-0004-0010254500003   ,ZYCOO PHONES                                                ,      3225.00,05/15/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,COLONNADE COLON               ,COLC-ACCOUNTING DEPT.                             ,FAACQ               
FAD-0004-0010254500004   ,ZYCOO PHONES                                                ,      3225.00,05/15/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0010862600001   ,ZYCOO PHONES                                                ,      3225.00,05/15/2026,STR. EQPT.          ,OTHERS                                            ,         5,COLONNADE COLON               ,COLC-SECURITY & SAFETY DEPARTMENT                 ,FAACQ               
FAD-0004-0013496700003   ,FULLY AUTOMATIC ESPRESSO MACHINE ( SAECO SE 180)            ,    140625.00,05/15/2026,MACH. & EQPT.       ,OTHERS                                            ,         4,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0013496700004   ,FULLY AUTOMATIC ESPRESSO MACHINE ( SAECO SE 180)            ,    140625.00,05/15/2026,MACH. & EQPT.       ,OTHERS                                            ,         4,COLONNADE COLON               ,COLC-BAKESHOP                                     ,FAACQ               
FAD-0004-0001973800001   ,HAND SEALER 12"" IMPLUSE (HEAVY DUTY)                        ,      2516.96,05/15/2026,STR. EQPT.          ,OTHERS                                            ,         3,COLONNADE COLON               ,COLC-SEACOM WAREHOUSE                             ,FAACQ               
FAD-0004-0000657400006   ,MONITOR ACER                                                ,      3570.54,05/15/2026,OFF. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-ACCOUNTING DEPT.                             ,FAACQ               
FAD-0004-0003207700007   ,PRINTER EPSON LQ-310                                        ,     14281.25,05/15/2026,OFF. EQPT.          ,PRINTER                                           ,         3,COLONNADE COLON               ,COLC-ACCOUNTING DEPT.                             ,FAACQ               
FAD-0004-0013411800001   ,ASUS PRIME(32GB)H610M-R D4 MOTHERBOARD FIDAT                ,     42053.57,05/15/2026,OFF. EQPT.          ,MOTHERBOARD                                       ,         3,COLONNADE COLON               ,COLC-SECURITY & SAFETY DEPARTMENT                 ,FAACQ               
FAD-0004-0013411800002   ,ASUS PRIME(32GB)H610M-R D4 MOTHERBOARD FIDAT                ,     42053.57,05/15/2026,OFF. EQPT.          ,MOTHERBOARD                                       ,         3,COLONNADE COLON               ,COLC-SECURITY & SAFETY DEPARTMENT                 ,FAACQ               
FAD-0004-0000657400007   ,MONITOR ACER                                                ,      3570.54,05/15/2026,OFF. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-ACCOUNTING DEPT.                             ,FAACQ               
FAD-0004-0012730400005   ,INTEL CORE I5 12400 2.5GHZ(H610M-R D4)                      ,     33616.07,05/15/2026,OFF. EQPT.          ,COMPUTER                                          ,         3,COLONNADE COLON               ,COLC-ACCOUNTING DEPT.                             ,FAACQ               
FAD-0004-0009405300001   ,ACER 19.5"" LED K202Q MONITOR 7                              ,      3120.54,05/15/2026,OFF. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-MIS                                          ,FAACQ               
FAD-0004-0004367800001   ,ASAHI WALL FAN 18""                                          ,      2678.57,05/15/2026,OFF. EQPT.          ,FAN                                               ,         3,COLONNADE COLON               ,COLC-SEACOM WAREHOUSE                             ,FAACQ               
FAD-0049-0013462300001   ,PEDROLLO CENTRIFUGAL PUMPS                                  ,     14531.00,05/15/2026,MACH. & EQP         ,PUMP                                              ,         5,CEBO COMMISSARY               ,CEBO COMMISSARY COMPOUND                          ,FAACQ               
FAD-0049-0013462300002   ,PEDROLLO CENTRIFUGAL PUMPS                                  ,     14531.00,05/15/2026,MACH. & EQP         ,PUMP                                              ,         5,CEBO COMMISSARY               ,CEBO COMMISSARY COMPOUND                          ,FAACQ               
FAD-0049-0013462600001   ,PEDROLLO CENTRIFUGAL PUMPS                                  ,     16005.00,05/15/2026,MACH. & EQP         ,PUMP                                              ,         5,CEBO COMMISSARY               ,CEBO COMMISSARY COMPOUND                          ,FAACQ               
FAD-0049-0013462600002   ,PEDROLLO CENTRIFUGAL PUMPS                                  ,     16005.00,05/15/2026,MACH. & EQP         ,PUMP                                              ,         5,CEBO COMMISSARY               ,CEBO COMMISSARY COMPOUND                          ,FAACQ               
FAD-0004-0013475000001   ,HIKVISION 43"" FHD 60HZ VA MONITOR(DS-D5043F3-1VOS           ,     21875.00,05/15/2026,STR. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-SECURITY & SAFETY DEPARTMENT                 ,FAACQ               
FAD-0004-0013475000002   ,HIKVISION 43"" FHD 60HZ VA MONITOR(DS-D5043F3-1VOS           ,     21875.00,05/15/2026,STR. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-SECURITY & SAFETY DEPARTMENT                 ,FAACQ               
FAD-0004-0013475000003   ,HIKVISION 43"" FHD 60HZ VA MONITOR(DS-D5043F3-1VOS           ,     21875.00,05/15/2026,STR. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-SECURITY & SAFETY DEPARTMENT                 ,FAACQ               
FAD-0004-0013475000004   ,HIKVISION 43"" FHD 60HZ VA MONITOR(DS-D5043F3-1VOS           ,     21875.00,05/15/2026,STR. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-SECURITY & SAFETY DEPARTMENT                 ,FAACQ               
FAD-0004-0013475000005   ,HIKVISION 43"" FHD 60HZ VA MONITOR(DS-D5043F3-1VOS           ,     21875.00,05/15/2026,STR. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-SECURITY & SAFETY DEPARTMENT                 ,FAACQ               
FAD-0004-0011321200001   ,HIK VISION DOME IP CAMERA 4MP 2.8MM(HWI-DI40H)              ,      5580.36,05/15/2026,STR. EQPT.          ,CAMERA                                            ,         3,COLONNADE COLON               ,COLC-FRESH MARKET DEPT.                           ,FAACQ               
FAD-0004-0001820000001   ,CONTACTOR SCHNEIDER  LC1D 18 R7                             ,      2375.00,07/11/2026,ELEC. INTS. & E     ,CONTACTOR                                         ,         3,COLONNADE COLON               ,COLC-ENGINEERING DEPT.                            ,FAACQ               
