barcode,desc,acost,adate,cat_type,locname,dept,status
0112-0006638700001  ,VISPRO FULLFACE MASK CHINTYPE MODEL: M3                     ,      7000.00,06/06/2017,                                                  ,                              ,                                                  ,                    
0112-0006638700002  ,VISPRO FULLFACE MASK CHINTYPE MODEL: M3                     ,      7000.00,06/06/2017,                                                  ,                              ,                                                  ,                    
0112-0007176500001  ,DIGITAL WEIGHING SCALE FUJI 15KLS                           ,      6188.00,04/25/2019,                                                  ,                              ,                                                  ,                    
0112-0007205000001  ,ANALOG DIGITAL TEMPERATURE                                  ,      4528.50,06/28/2013,                                                  ,                              ,                                                  ,                    
0112-0007205000002  ,ANALOG DIGITAL TEMPERATURE                                  ,      4528.50,06/28/2013,                                                  ,                              ,                                                  ,                    
0112-0007271700001  ,BRINE TANK 200L                                             ,      5500.00,06/05/2017,                                                  ,                              ,                                                  ,                    
0112-0007271800001  ,TESTO TEMP. 175-T1 S#40081617/711                           ,     12000.00,04/21/2018,                                                  ,                              ,                                                  ,                    
0112-0007271900001  ,PRESSURE TANK 40L                                           ,      6999.75,11/19/2018,                                                  ,                              ,                                                  ,                    
0112-0007262100001  ,TDS METER HM DIGITAL COM-80 EC/ TDS HYDRO TESTER            ,      1696.43,01/28/2022,                                                  ,                              ,                                                  ,                    
0112-0002889400002  ,FUJI WEIGHING SCALE 60KGS                                   ,      2901.00,09/29/2021,                                                  ,                              ,                                                  ,                    
0112-0002889400003  ,FUJI WEIGHING SCALE 60KGS                                   ,      2520.00,08/09/2017,                                                  ,                              ,                                                  ,                    
0112-0005127600001  ,FINGERPRINT TIME ATTENDANCE TERMINAL 3000TC                 ,      8750.00,04/19/2022,                                                  ,                              ,                                                  ,                    
0112-0008674500001  ,ASUKI FW+ 15K WATERPROOF WEIGHING SCALE 15KGX2G             ,     12150.00,05/30/2023,                                                  ,                              ,                                                  ,                    
0112-0008678500001  ,ASUKI KW-02S DIGITAL PLATFORM SCALE 150KG X 20G             ,     31500.00,05/30/2023,                                                  ,                              ,                                                  ,                    
0112-0007176900002  ,OHAUS VALOR 2000 15KG                                       ,     22499.20,08/23/2023,WEIGHING SCALE                                    ,DRESSING PLANT                ,DRESSING PLANT-ADMIN                              ,FA_TRAN             
0001737100001       ,WATER TANK PE BLUE(BESTANK)                                 ,     64679.75,11/27/2014,TANK                                              ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FA_TRAN             
0112-0009042300001  ,WONDER UV STERILIZER 24 GPM UB-24                           ,     35000.00,08/23/2023,OTHERS                                            ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0009042400001  ,UV WONDER LAMP 24 GPM 85W                                   ,      4500.00,08/23/2023,LAMP                                              ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0009042500001  ,UV WONDER BALLAST 24 GPM  UB-24 WITH CONTROL BOX            ,      9200.00,08/23/2023,OTHERS                                            ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0009042600001  ,UV WONDER QUARTZ SLEEVE 24 GPM  36 INCHES                   ,      3500.00,08/23/2023,OTHERS                                            ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0058-0008531300001  ,MITS. FUSO CANTER FE83 CS#:NT1541 PL#:GAD-3318              ,   1200000.00,12/15/2017,VEHICLE                                           ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FA_TRAN             
0112-0007273300001  ,MARCELA ICE PLANT BUILDING                                  ,   8780553.76,02/02/2013,                                                  ,                              ,                                                  ,                    
0112-0009274400001  ,ACER ASPIRE 3 A315-59-568X NOTEBOOK                         ,     33927.68,11/28/2023,LAPTOP                                            ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0007205100001  ,CONTROL BOX                                                 ,      4261.70,07/30/2013,                                                  ,                              ,                                                  ,                    
0112-0007415900001  ,SCHNEIDER CIRCUIT BREAKER 300A 3 PHASE                      ,     17468.04,03/29/2022,                                                  ,                              ,                                                  ,                    
0110-0007658300001  ,PANELBOARD PP MOTOR MAIN:100A3P18KA440VMCCB                 ,     30000.00,07/01/2022,                                                  ,                              ,                                                  ,                    
0110-0007660500001  ,CURRENT TRANSFORMER 500:5  SPLIT TYPE                       ,      4395.30,07/18/2022,                                                  ,                              ,                                                  ,                    
0110-0007660500002  ,CURRENT TRANSFORMER 500:5  SPLIT TYPE                       ,      4395.30,07/18/2022,                                                  ,                              ,                                                  ,                    
0110-0007660500003  ,CURRENT TRANSFORMER 500:5  SPLIT TYPE                       ,      4395.30,07/18/2022,                                                  ,                              ,                                                  ,                    
0085-0005775900006  ,PANELBOARD SCHNEIDER MCCB BREAKER                           ,      3962.44,10/09/2019,                                                  ,                              ,                                                  ,                    
0112-0010012400001  ,OMNI WALL FAN                                               ,      1999.75,05/09/2024,FAN                                               ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0010391000001  ,HONOR X7B                                                   ,      8034.82,09/03/2024,CELLPHONE                                         ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0009042400002  ,UV WONDER LAMP 24 GPM 85W                                   ,      5500.00,09/19/2024,LAMP                                              ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0009042400003  ,UV WONDER LAMP 24 GPM 85W                                   ,      5500.00,09/19/2024,LAMP                                              ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0010650700001  ,FILING CABINET 4 DRAWERS                                    ,      5122.77,11/07/2024,CABINET-STEEL                                     ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0010651600001  ,STEEL CABINET 4 DRAWERS COLOR GRAY                          ,      7065.00,11/08/2024,CABINET-STEEL                                     ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0011047900001  ,RUNXIN DIGITAL HEAD F95A3 SOFTERNER (20M 3/H)               ,     55500.00,01/08/2025,OTHERS                                            ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0011048200001  ,BRINE TANK 290 L (WHITE)                                    ,     12000.00,01/08/2025,TANK                                              ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0011048400001  ,FRPN TANK 48 X 72 WAVE CYBER BEIGE  COLOR                   ,    130000.00,01/08/2025,TANK                                              ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0011272100001  ,REALME NOTE 60                                              ,      5356.25,01/10/2025,CELLPHONE                                         ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0003529900001  ,MAKITA ELECTRIC DRILL                                       ,      2999.29,02/20/2025,DRILL                                             ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0011864500001  ,LOTUS 1400W PRESSURE WASHER                                 ,      4282.14,03/13/2025,PRESSURE WASHER                                   ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0012073000001  ,EPSON L5290 AIO PRINTER                                     ,     12049.11,03/14/2025,PRINTER                                           ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0011598400001  ,WATERPROOF WEIGHING INDICATOR (ASUKI E120S)                 ,     20964.29,03/14/2025,WEIGHING INDICATOR                                ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0008169600001  ,HANNA FREE CLORINE CHECKER HI701                            ,      5089.29,03/26/2025,OTHERS                                            ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0009406300001  ,ELECTRONIC TABLE SCALE BRAND: WAIDEL(KOREA)                 ,     11600.00,05/13/2025,WEIGHING SCALE                                    ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0000340300001  ,MONITOR                                                     ,      1785.71,05/30/2025,MONITOR                                           ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0011194600001  ,SMART INVERTER WELDING MACHINE  220A                        ,      3589.29,06/02/2025,MACHINE TOOLS                                     ,MARCELA ICE PLANT             ,MIP-PRODUCTION                                    ,FAACQ               
0112-0008679700001  ,RG-S2915-24GT4MS-L                                          ,     25000.00,02/20/2026,HUB                                               ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0013041100001  ,RESPIRATOR FULL-FACE MASK NORTH BY HONEYWELL                ,      6550.00,03/02/2026,TOOLS                                             ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0013041100002  ,RESPIRATOR FULL-FACE MASK NORTH BY HONEYWELL                ,      6550.00,03/02/2026,TOOLS                                             ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
0112-0008340100001  ,EBARA END SUCTION CENTRIFUGAL PUMP MODEL CMB206T            ,     22321.43,03/26/2026,PUMP                                              ,MARCELA ICE PLANT             ,MIP-ADMIN                                         ,FAACQ               
